mod1_dim1,mod1_dim2,id
0.5574421797709572,0.5948565014855293,74
0.6055366411662503,0.07536713361265246,75
0.5597179628355657,0.38764844903889406,76
0.2073784250938192,0.3798911969876221,77
0.18361641447253563,0.48636239703774564,78
0.060526567455402525,0.042419133629680195,79
0.6671035088709226,0.07007925347440236,80
0.5937149309805152,0.7447905627836554,81
0.8469962489307773,0.5121036801743922,82
0.12489571073937256,0.23371067335722562,83
0.27274570667578024,0.8330606568301508,84
0.7583082384989843,0.25963477779218613,85
0.8713771844166464,0.24418834657693944,86
0.050327417125237806,0.5207618809423598,87
0.4776234508328031,0.8982937013336967,88
0.3441770817541763,0.8470515087557428,89
0.08203183389714397,0.10632956221260637,90
0.784312915867613,0.8644172191561195,91
0.3648759804820427,0.09833603119427892,92
0.8586359397906353,0.11010505217052724,93
0.11659282648731484,0.4250028772481438,94
0.027473008201872595,0.12359902522121269,95
0.017534314743064883,0.41160931606723594,96
0.4724597893914806,0.08268172460873968,97
0.21580772998355957,0.757702791118088,98
0.19736489490056042,0.44461884775161153,99
0.3334170636143172,0.2251957083167826,100
0.3152870972060816,0.14802901927812395,101
0.6417193905198543,0.5264376884308806,102
0.1926123361340779,0.980328347703074,103
0.15401655534776437,0.8527445826207841,104
0.6640850174178757,0.23212703741814522,105
0.7463002634900828,0.0571361284285018,106
0.49025892095773627,0.48418809689730113,107
0.5954151258307911,0.09243052796434459,108
0.9391915186366177,0.9535701855415187,109
0.5237772878351951,0.6596387129554249,110
0.47934951251809044,0.49919534177933633,111
0.3436989769732147,0.7821125612271673,112
0.13908707985752178,0.9575411729936738,113
0.8410774569699021,0.09126212613680684,114
0.4297912425720938,0.10295325343922845,115
0.3463125746312026,0.6944834491879062,116
0.4172053638608515,0.15282440000454978,117
0.7432985398212696,0.45775009205200323,118
0.1278628031348774,0.39830299483347154,119
0.20386769406588978,0.5970352296789297,120
0.9407708554803533,0.42255596965201847,121
0.8045330911968098,0.7975720367743023,122
0.2865322895218563,0.601759087642117,123
0.5585962310956404,0.3431823041372002,124
0.6300277019176703,0.3653332364537416,125
0.896899061088446,0.7323618629404881,126
0.6149198892672592,0.8378794660932201,127
0.6793946260325608,0.7201669376618975,128
0.7749984858573739,0.7242834324397249,129
0.34571059419232464,0.23143007474648547,130
0.20099338300343494,0.8558314238699519,131
0.731741914751158,0.5428409212598123,132
0.20264181019874605,0.5303706067571673,133
0.30493130619838626,0.8227976594500295,134
0.5854243156258175,0.7263206971588783,135
0.1839425804312511,0.006081184955352259,136
0.23808231587029338,0.17007573137860998,137
0.7524545866152865,0.8499061603685185,138
0.3882763409306922,0.33809538012841256,139
0.010803173960604928,0.2725014453160701,140
0.8176954164172441,0.1532325276552976,141
0.7166839523021432,0.9942704401155883,142
0.1135557628288063,0.5051192332574299,143
0.6024826641333638,0.36610153537741397,144
0.9912314042992842,0.10519718911399789,145
0.18754649919092514,0.43232583725476414,146
0.2524708361827026,0.47968156681464325,147
0.8864912391013522,0.3358896061270382,148
0.9233831863416182,0.18808572503910304,149
0.7943365640947774,0.12074559325072265,150
0.023251633557041074,0.10117916502015534,151
0.8355923926055615,0.6721389956550616,152
0.6726525953156872,0.1191770675391467,153
0.765748551582324,0.43842117147878434,154
0.2853041058506832,0.7964808960053528,155
0.47939639595769035,0.7356461235988567,156
0.4146567098168502,0.10995634705797519,157
0.2027172757825173,0.0052177065537575285,158
0.22952054924488896,0.782718704485107,159
0.12833591690060864,0.8863905499479094,160
0.7639818784357627,0.4953350780057034,161
0.8544787156590115,0.15937568085119957,162
0.9294748028203662,0.627059638262372,163
0.8596008386557211,0.1343566036345819,164
0.8184580927554561,0.6071513282276902,165
0.8303070796838867,0.8307191004919153,166
0.38883407519497726,0.9203323669738758,167
0.46066238983791785,0.48806761013430955,168
0.5068877945388002,0.006544831683600094,169
0.3207649278058813,0.42367645712027635,170
0.07381865143546895,0.2280111038302679,171
0.2666938837216536,0.9969130231917587,172
0.12113622535732915,0.3437305657797787,173
0.9897792086946167,0.9622533159682722,174
0.9014356225621437,0.1955991408488661,175
0.08978307168285915,0.09687492049327273,176
0.5982089047384321,0.7552794714449939,177
0.676833549055417,0.2184702336960579,178
0.2939561917717949,0.5047795279472653,179
0.07112842487935045,0.540905582692057,180
0.6823072541774542,0.49713828384011716,181
0.4195896504220653,0.6801384714718183,182
0.4769176472354605,0.6326925949445533,183
0.9430409501658721,0.5458727071318237,184
0.7244756851016785,0.28913522661955204,185
0.757669355961117,0.5296569240379878,186
0.9685482366007897,0.15589071179530112,187
0.8412867180081703,0.16337522218023492,188
0.057710340216062916,0.21556355701781382,189
0.12094139825899686,0.29721207472238453,190
0.008110081570639638,0.6618492631614464,191
0.8233464806834521,0.1342387532760161,192
0.21063085630062628,0.8159466397256735,193
0.2976346052835257,0.4949543250551719,194
0.0969423737630496,0.7214637884118862,195
0.8831059257561211,0.3533510241693363,196
0.20939412846708239,0.9165416254268309,197
0.3967939962632534,0.6344559693751205,198
0.0891404032268931,0.6343565006749879,199
0.217257902543882,0.6773717104534356,200
0.45700212871632695,0.43764560524207763,201
0.6391242743169531,0.8834387295450777,202
0.3620968695773541,0.8163247421661989,203
0.8305530687908155,0.5791637497235428,204
0.5459625550428175,0.10179076462800551,205
0.4534320641786288,0.8185266682804456,206
0.45814532977448796,0.7782106620289625,207
0.00470442709286778,0.17932972521218804,208
0.9570230806868155,0.6336338578743861,209
0.0394989219185653,0.3264989512153962,210
0.46790903407130047,0.4092499611935676,211
0.5610350512322172,0.743333268497659,212
0.30255828755394176,0.39453038899324855,213
0.24828343079164206,0.7914565462850539,214
0.5382491531091088,0.08695106746576786,215
0.051630516538240134,0.3702530431212172,216
0.9124014188975035,0.6040182888191831,217
0.6074147558709226,0.3546058917377045,218
0.6588476927089474,0.7523100661703064,219
0.08114252193196714,0.8170886825696692,220
0.7638396371119186,0.04886475537023183,221
0.5806288567484955,0.19273467202063266,222
0.1913789503665687,0.6252876099944962,223
0.010649195240721943,0.6348538904664461,224
0.3848050374145483,0.23620239810273402,225
0.014911714483096028,0.4343006720622645,226
0.2615317759143688,0.3512247332167949,227
0.9448013973674563,0.08937897132779538,228
0.21684660784992438,0.9589420361281296,229
0.5001905132929537,0.254531788635344,230
0.2822272847541446,0.7367869627245871,231
0.9859006499521118,0.7171962286879516,232
0.6136733190422102,0.5630624299618642,233
0.8189145516073126,0.6117139767584951,234
0.7672712520423214,0.042846673652944256,235
0.728485617622767,0.03907460555532227,236
0.09261285279727272,0.6794173154829144,237
0.3347851454814209,0.1012682415517846,238
0.8454854549566271,0.08687420474552421,239
0.18497884128670694,0.19489726198269763,240
0.45998264198212624,0.19981540012604004,241
0.7814469338073683,0.30903379893876004,242
0.5898802050836262,0.5291001894061651,243
0.5220762085438133,0.23890409052452966,244
0.9659574252781374,0.6055571841134033,245
0.35322080367255915,0.4071574513723166,246
0.6036778782503651,0.4764445836582516,247
0.4952623357507554,0.8650713425760196,248
0.8128340440206516,0.9808159685451777,249
0.7071324852404784,0.052484953592580874,250
0.08112635320772366,0.01197635742207459,251
0.19634817491186196,0.6448679599442261,252
0.28665964257466414,0.7762920242617205,253
0.795791932451318,0.4267019515617152,254
0.29408689065847926,0.7440414955950655,255
0.5960318449986569,0.3167646649614022,256
0.09173527863870778,0.06312860202951531,257
0.418784942318268,0.5249259771091903,258
0.38264139229061434,0.2549466040659918,259
0.19429718755939196,0.8552515748533425,260
0.14026637455174173,0.2340678558662561,261
0.8741740906036737,0.2529186056004773,262
0.9322867338541705,0.4317300865919056,263
0.6976427597551736,0.2564432131415656,264
0.959170424009318,0.25893483459035316,265
0.9829571864645122,0.2741219802294256,266
0.902324616414406,0.4549365900385762,267
0.23773787479031094,0.11747860133040244,268
0.6318244926228893,0.17873414855584535,269
0.9689721582433144,0.7529466153345463,270
0.21789362896121134,0.8161224137380108,271
0.1903017445277675,0.14984638828851626,272
0.1766451647301449,0.8348685201617502,273
0.4082415069781472,0.4250089727190788,274
0.9121006444225739,0.2957217836029564,275
0.22220449994786462,0.7625030253117692,276
0.5406063099765651,0.9747291720441634,277
0.17493302734296812,0.35148596089229533,278
0.1313451191824071,0.2825278712312215,279
0.12592927937666076,0.826884135617594,280
0.9136307785642324,0.5443632069452896,281
0.5227192675562694,0.5305065129230064,282
0.7924197679550096,0.634514527342242,283
0.6026223841510583,0.1823408524645499,284
0.09584423436427925,0.06344104241893844,285
0.4214045443113107,0.3340260261121505,286
0.4913123902170815,0.342572111194416,287
0.4537055801458004,0.7771952027084975,288
0.8066822888726433,0.5852110824515446,289
0.3333655777590522,0.7662927434753096,290
0.44199994006783816,0.03454192885521756,291
0.35895076154781613,0.0349006092142049,292
0.5424968681673326,0.31465877998644864,293
0.32979903928159304,0.38265726109608145,294
0.7099342830602247,0.6472347139765763,295
0.7129537707620138,0.6804605971281605,296
0.6953169325055333,0.6453172608610164,297
0.7315842563101478,0.6653486945830582,298
0.6906105122813009,0.6608512008717193,299
